CompanyID,Department,Year,Quarter,Revenue,Expenses,Profit,ProfitMargin,EmployeeCount,EmployeeTurnoverRate,AverageSalary,CustomerSatisfaction,NetPromoterScore,MarketSharePercentage,ProductivityScore,RevenuePerEmployee,TrainingHoursPerEmployee,NewCustomers,CustomerRetentionRate,OperatingCostRatio
29,HR,2021,Q1,967913,787351,425277,0.3,98,0.09,47488,7.1,55,14.11,71.7,37545.91,39.0,431,0.66,0.59
62,HR,2023,Q4,362399,320804,432394,0.19,15,0.09,79974,6.1,-23,34.47,66.3,18121.97,40.2,58,0.77,0.66
93,Sales,2023,Q1,615152,430815,241944,0.26,40,0.03,82448,8.5,-27,34.92,82.0,33621.42,34.4,226,0.86,0.92
62,IT,2023,Q3,307627,534091,66790,0.17,78,0.05,47938,6.3,-44,25.71,80.8,20233.77,26.5,459,0.89,0.93
57,Marketing,2022,Q1,639775,179909,337840,0.16,49,0.04,91113,9.6,61,17.15,78.0,42539.02,34.1,98,0.7,0.69
16,Marketing,2021,Q3,600549,483039,287792,0.09,39,0.1,55770,7.6,28,42.43,97.9,7480.23,11.1,347,0.85,0.72
56,Marketing,2023,Q3,643634,499058,71779,0.18,78,0.11,92635,9.4,-48,17.39,71.2,6697.43,14.3,478,0.89,0.61
10,Sales,2021,Q2,921482,190688,116371,0.22,85,0.19,112171,6.5,-49,34.66,71.7,9576.88,46.7,419,0.73,0.72
30,Operations,2021,Q1,370888,125976,308816,0.33,16,0.02,114165,9.0,-44,22.28,65.6,14106.34,46.5,382,0.84,0.64
25,HR,2021,Q1,517972,807496,341253,0.16,22,0.12,97822,5.6,70,26.26,87.9,6693.59,37.6,198,0.75,0.59
84,IT,2023,Q1,161596,229810,463737,0.44,13,0.11,89934,8.8,-30,14.51,72.9,8222.75,19.7,206,0.94,0.58
5,Finance,2023,Q4,838757,325251,44593,0.12,59,0.11,105526,6.9,86,34.23,92.1,18772.54,34.2,141,0.6,0.89
65,Operations,2021,Q2,481784,766764,417002,0.2,12,0.18,61487,7.3,89,15.16,98.9,9490.58,36.0,201,0.75,0.56
94,HR,2022,Q2,941464,668470,497252,0.31,21,0.05,93319,5.8,-27,26.86,61.7,41093.32,28.2,425,0.69,0.81
49,Sales,2021,Q2,929119,817441,281959,0.19,74,0.02,52869,5.1,-18,19.78,99.7,7424.03,38.7,219,0.9,0.58
3,HR,2022,Q4,277175,852386,425182,0.39,36,0.14,114755,8.3,-8,48.36,70.2,45856.83,6.3,133,0.7,0.92
45,HR,2021,Q1,253048,329087,417010,0.27,59,0.08,80797,7.9,31,49.2,76.8,44187.78,16.5,408,0.79,0.64
14,Sales,2021,Q1,949295,90725,172495,0.28,86,0.01,96298,8.1,67,38.91,91.1,14377.3,40.8,376,0.86,0.52
30,Marketing,2021,Q1,493807,881866,293446,0.27,26,0.06,84933,6.3,-46,49.28,86.6,8218.72,47.2,474,0.77,0.73
68,Marketing,2023,Q2,106277,584398,202136,0.19,81,0.07,116579,6.2,72,10.11,91.1,9749.08,44.4,97,0.74,1.0
18,IT,2022,Q2,948292,548864,227872,0.06,41,0.13,49570,9.2,20,49.65,78.7,30158.97,37.2,384,0.61,0.91
62,IT,2022,Q3,233332,328606,357284,0.48,93,0.04,46886,8.8,38,9.66,96.6,32041.21,12.4,266,0.61,0.79
37,Marketing,2021,Q4,340515,391376,168907,0.28,60,0.09,107494,6.7,91,23.7,91.6,19201.23,21.6,126,0.94,0.59
25,Operations,2023,Q4,884865,759441,345500,0.49,26,0.1,83087,8.2,65,15.75,72.4,18357.52,7.3,92,0.83,0.56
48,Finance,2023,Q2,821243,496015,59282,0.15,43,0.1,107719,9.1,-16,47.92,97.9,28917.56,33.8,313,0.89,0.92
65,HR,2022,Q3,386885,640855,138451,0.21,44,0.2,43774,9.4,57,33.61,98.4,18753.26,25.2,112,0.77,0.89
53,Finance,2023,Q1,481864,532517,393491,0.07,33,0.02,69018,5.0,28,31.87,76.6,47044.38,30.8,294,0.69,0.73
79,HR,2022,Q2,399355,756584,193786,0.27,63,0.19,54272,9.1,-40,49.88,86.1,22218.43,49.1,169,0.7,0.71
73,Marketing,2022,Q4,864752,439569,208107,0.45,27,0.12,62586,6.8,24,32.56,92.6,14891.62,23.1,368,0.62,0.87
15,IT,2022,Q4,882733,892495,33814,0.34,59,0.16,73545,8.6,-7,34.08,92.7,11568.42,18.8,311,0.88,0.77
49,Operations,2023,Q4,534758,163394,165161,0.26,55,0.09,42566,6.9,94,7.01,60.6,33426.87,11.8,379,0.8,0.7
88,IT,2022,Q1,369013,891672,476378,0.29,57,0.1,116489,8.0,74,43.66,85.2,19699.77,11.5,299,0.77,0.63
68,Finance,2022,Q4,586834,198940,459047,0.43,42,0.18,105355,8.2,34,48.65,98.9,13495.77,28.3,101,0.9,0.56
12,IT,2021,Q1,449760,393133,435962,0.24,96,0.18,71696,7.0,-43,48.21,69.3,17411.7,38.7,326,0.76,0.8
59,Marketing,2022,Q1,194515,72222,91673,0.45,98,0.06,112940,7.6,28,14.95,91.8,18854.67,30.4,191,0.93,0.91
37,Operations,2022,Q1,250494,129794,61940,0.38,36,0.05,107117,8.6,67,15.17,81.4,33162.51,44.3,421,0.6,0.87
61,Finance,2021,Q2,790973,638212,96796,0.39,10,0.1,119602,7.4,71,21.47,68.9,12860.67,19.2,300,0.94,0.85
43,Operations,2021,Q1,288088,674142,46476,0.21,94,0.18,80735,5.1,23,18.96,62.0,37976.17,31.8,363,0.89,0.96
70,HR,2023,Q3,684398,834326,429499,0.23,68,0.07,113375,5.1,-23,18.75,90.4,18719.7,34.8,274,0.72,0.7
39,IT,2022,Q4,319601,891081,142841,0.31,19,0.13,90637,8.3,89,32.23,72.7,26973.93,17.6,202,0.81,0.57
56,Operations,2023,Q2,833282,415130,314422,0.14,34,0.14,62129,9.2,69,41.25,75.0,34467.76,22.8,105,0.9,0.55
63,Sales,2023,Q4,396177,818103,188066,0.3,93,0.16,70845,8.9,57,47.15,79.4,29462.9,31.6,388,0.77,0.98
46,IT,2021,Q1,931645,283127,466114,0.08,66,0.12,119449,6.6,76,8.05,80.3,34800.51,5.9,58,0.62,0.79
88,HR,2023,Q2,360705,554434,287778,0.28,75,0.09,106500,7.4,12,17.51,68.2,19516.8,44.9,290,0.92,0.91
11,Operations,2022,Q3,555209,191295,246107,0.39,24,0.19,50739,6.2,50,16.48,86.8,48355.25,10.0,213,0.78,0.77
62,Finance,2021,Q1,112938,229238,136259,0.18,37,0.13,98172,9.9,42,21.08,87.7,25654.54,7.1,490,0.79,0.7
77,HR,2022,Q4,230842,89369,414181,0.5,22,0.15,42673,6.3,12,24.1,65.7,19487.01,14.7,182,0.6,0.6
98,Sales,2022,Q3,364418,849093,430782,0.36,23,0.08,71171,7.1,-41,22.51,81.3,18337.73,27.6,130,0.64,0.93
25,Operations,2021,Q1,970822,720951,324340,0.1,75,0.14,50624,8.4,29,47.85,84.4,6921.27,19.8,399,0.87,0.53
71,Marketing,2022,Q3,525031,383862,370823,0.49,43,0.06,106764,9.4,-14,24.67,67.5,35816.26,24.8,184,0.75,0.95
52,IT,2021,Q1,569234,760595,189357,0.23,34,0.06,92930,5.3,-40,29.82,95.8,16813.19,8.8,183,0.95,0.6
4,Finance,2022,Q2,250033,320114,403005,0.41,63,0.15,74608,6.5,64,38.69,79.3,48151.86,15.5,101,0.84,0.5
59,Marketing,2021,Q1,120044,97922,196571,0.2,88,0.11,89649,7.8,39,37.63,64.6,14470.01,9.4,251,0.93,0.55
72,Operations,2023,Q2,199372,543614,29420,0.47,21,0.14,59689,8.1,-32,31.23,73.4,28827.1,15.3,247,0.7,0.94
20,Operations,2022,Q1,376850,867187,166308,0.39,18,0.06,103503,5.4,1,43.74,79.1,38096.18,36.6,155,0.66,0.54
93,HR,2021,Q1,237046,695214,278362,0.14,40,0.12,112660,8.3,67,33.09,60.4,44155.19,30.9,360,0.73,0.68
63,Operations,2022,Q4,438608,69416,134283,0.28,87,0.09,82124,7.6,-33,44.36,61.3,12040.74,20.0,293,0.69,0.63
54,Finance,2022,Q3,645501,63672,453108,0.28,62,0.12,47587,9.1,43,18.62,62.2,49343.07,16.8,282,0.81,0.52
74,Marketing,2022,Q3,626238,526684,215103,0.07,52,0.07,43527,6.1,-19,10.94,81.5,45803.7,49.9,63,0.86,0.77
98,Finance,2021,Q3,354043,178145,240461,0.11,47,0.15,73067,6.0,89,41.88,73.4,48328.24,39.6,434,0.74,1.0
57,Sales,2023,Q1,840373,752356,74057,0.2,51,0.16,91538,9.0,7,22.21,95.7,43370.18,42.0,274,0.63,0.93
90,Sales,2023,Q1,896843,50064,350753,0.26,81,0.06,109499,8.5,-30,34.3,82.4,44495.12,6.2,260,0.61,0.58
41,IT,2023,Q1,424888,118835,217979,0.26,57,0.07,77455,9.0,98,38.18,90.4,31947.3,7.7,250,0.68,0.94
3,IT,2021,Q2,773131,251457,224202,0.32,76,0.14,60243,8.9,-22,19.7,87.5,43038.95,37.1,214,0.86,0.73
6,Sales,2023,Q2,563026,297795,152298,0.28,75,0.14,72693,5.5,-4,27.73,80.8,29030.6,13.6,98,0.68,0.64
5,Operations,2021,Q4,921485,454271,133108,0.2,25,0.14,109231,6.4,89,45.27,89.8,29219.77,24.2,445,0.92,0.82
5,Finance,2022,Q1,348966,399738,455487,0.33,92,0.14,114648,6.3,7,44.59,81.8,30316.1,13.3,182,0.83,0.61
54,Sales,2022,Q3,545292,691204,282190,0.12,25,0.08,72059,9.7,-32,38.72,75.4,49834.31,13.0,119,0.9,0.94
47,IT,2023,Q3,238117,245346,256027,0.5,40,0.09,98867,7.4,89,39.32,77.4,9697.77,9.9,421,0.74,0.81
87,Sales,2021,Q4,419767,323010,389606,0.38,67,0.06,112778,5.6,-28,45.4,93.5,41252.45,31.7,168,0.94,0.57
49,Operations,2022,Q3,129714,53889,381489,0.18,37,0.04,115477,6.4,82,38.13,82.5,17299.06,38.3,188,0.84,0.79
9,Sales,2021,Q4,789746,168194,47117,0.2,13,0.14,95283,9.4,71,20.28,75.1,21255.22,7.6,292,0.72,0.76
99,Finance,2021,Q1,471427,174714,139980,0.42,19,0.03,103853,9.2,66,10.44,67.2,8624.0,17.4,230,0.67,0.74
20,Marketing,2022,Q3,370706,605623,408181,0.29,60,0.19,60001,9.5,12,23.98,79.8,20820.82,34.6,232,0.9,0.68
61,Operations,2021,Q1,417192,100547,462694,0.37,27,0.17,42700,6.9,1,8.93,70.1,49584.32,22.7,384,0.71,0.74
35,IT,2022,Q2,455439,207234,219944,0.18,56,0.17,90157,8.2,-41,10.21,98.2,22868.12,36.7,99,0.62,0.79
50,Finance,2022,Q3,112026,794809,198349,0.42,41,0.18,58085,6.4,35,47.76,79.6,35135.96,39.2,230,0.7,0.87
82,Sales,2022,Q2,206147,730047,226451,0.22,39,0.09,103883,5.9,-40,35.41,60.4,10432.09,6.5,174,0.66,0.96
62,Sales,2021,Q3,655877,323139,462829,0.35,45,0.17,98147,5.1,44,43.32,63.7,46512.37,22.1,280,0.71,0.52
17,Marketing,2022,Q1,732487,499704,27373,0.49,18,0.04,53339,6.1,21,33.93,71.4,42248.54,37.8,360,0.81,0.78
88,IT,2021,Q4,983706,52631,55452,0.31,45,0.01,55834,8.0,77,23.83,63.7,22383.24,22.0,397,0.78,0.88
3,IT,2022,Q1,388988,187039,191161,0.41,38,0.16,116620,9.5,-3,6.13,95.8,20680.85,5.3,52,0.85,0.56
32,HR,2022,Q1,452559,399422,16654,0.38,25,0.02,69543,5.7,41,48.01,94.2,24452.02,20.1,425,0.72,0.96
99,IT,2023,Q1,308574,638759,434496,0.36,30,0.2,75930,9.6,-35,8.19,98.8,23056.62,44.3,449,0.64,0.62
13,Marketing,2023,Q3,314340,349260,197213,0.06,73,0.14,81074,6.7,44,32.46,88.3,16612.29,47.8,222,0.66,0.92
89,HR,2023,Q4,154708,477443,133319,0.26,75,0.15,100673,7.1,-3,9.6,85.8,49588.08,30.2,130,0.88,0.83
73,HR,2021,Q2,557141,707302,377790,0.49,68,0.06,69044,6.8,26,17.79,96.9,41474.59,18.8,469,0.63,0.78
68,Sales,2021,Q1,695113,621952,229015,0.4,37,0.14,118673,7.0,42,13.36,97.9,17056.55,26.0,324,0.88,0.93
14,Sales,2022,Q3,675862,733429,471110,0.4,64,0.02,74905,6.3,53,29.92,95.1,49177.62,15.6,437,0.67,0.98
98,IT,2022,Q2,447692,137342,298727,0.31,40,0.17,94004,8.5,30,44.92,94.5,5698.86,12.6,364,0.84,1.0
11,HR,2022,Q1,512028,64407,259105,0.37,42,0.04,102761,8.8,-14,33.6,86.9,24705.39,27.2,394,0.82,0.84
56,Sales,2022,Q2,332409,163926,104242,0.31,96,0.14,111484,9.1,51,34.89,60.1,30626.83,38.2,268,0.63,0.67
67,Marketing,2021,Q1,810669,371345,409576,0.13,69,0.05,109105,6.7,-22,45.9,77.2,6691.4,15.0,189,0.83,0.94
92,Sales,2022,Q2,688518,497564,63968,0.33,50,0.02,66012,8.8,7,38.72,85.4,12246.67,45.9,112,0.76,0.83
29,Operations,2022,Q2,354451,787341,144815,0.33,90,0.1,103696,8.2,43,43.97,81.9,16615.9,12.6,489,0.85,0.66
9,Operations,2023,Q4,927013,592166,410375,0.43,55,0.04,118513,9.8,35,23.74,92.8,37410.22,30.1,76,0.89,0.97
67,Sales,2022,Q4,347174,133100,173223,0.12,58,0.15,61694,7.1,59,43.94,92.8,47288.46,39.9,245,0.61,0.87
25,HR,2022,Q1,539844,498636,141590,0.36,74,0.06,84388,10.0,-10,34.06,83.9,33104.08,14.6,430,0.83,0.73
98,HR,2022,Q3,319700,544308,288796,0.06,51,0.08,72835,8.7,-7,11.1,60.9,30319.77,18.3,201,0.64,0.73
76,Finance,2021,Q4,387249,273059,481677,0.48,32,0.12,107398,8.9,86,6.74,74.8,29154.16,7.3,301,0.73,1.0
42,Operations,2023,Q2,966262,617456,123114,0.1,36,0.06,58186,5.1,39,15.98,69.2,20781.66,47.5,297,0.6,0.69
9,Marketing,2022,Q4,614539,300396,255615,0.06,98,0.08,69545,7.5,58,22.03,73.6,42247.15,26.9,203,0.72,0.55
79,HR,2022,Q4,431301,824769,261204,0.19,41,0.16,84391,7.6,8,42.69,84.7,29334.53,7.9,259,0.66,0.77
40,IT,2023,Q1,525658,367006,474227,0.12,92,0.04,113855,5.2,59,38.36,62.7,15354.64,42.4,71,0.79,0.94
25,Operations,2022,Q4,449379,78004,374633,0.36,97,0.03,85788,6.6,55,47.99,60.9,11157.4,30.6,119,0.78,0.79
5,Marketing,2021,Q4,870802,856903,244537,0.23,12,0.07,68401,9.8,80,30.16,77.5,49348.06,7.5,68,0.88,0.9
11,Marketing,2022,Q2,364491,574252,183420,0.4,69,0.09,98611,7.1,-44,38.65,91.7,5786.29,25.3,150,0.82,0.53
59,HR,2021,Q4,850382,666108,216494,0.46,85,0.11,52202,5.9,31,17.39,61.2,47004.8,24.5,211,0.85,0.84
98,Marketing,2021,Q2,934082,241239,87001,0.44,88,0.08,103368,7.6,-35,35.58,94.0,14823.65,11.6,188,0.63,0.54
88,HR,2022,Q4,248182,676517,396413,0.38,26,0.16,73135,5.2,-2,36.78,75.4,34589.73,23.9,425,0.61,0.78
79,Sales,2023,Q4,293242,527044,86757,0.08,41,0.02,103535,7.6,70,43.18,64.7,18568.96,17.7,137,0.94,0.75
38,Operations,2021,Q3,807161,396113,34395,0.11,16,0.09,54897,8.0,-19,29.14,82.7,43691.47,36.5,478,0.75,0.97
72,Finance,2023,Q4,555987,64568,143407,0.14,92,0.08,61291,6.8,38,34.21,98.1,29455.04,5.2,86,0.74,0.57
5,Sales,2022,Q2,224926,583754,111978,0.2,80,0.13,93408,8.8,-32,14.14,81.7,11347.6,9.8,456,0.61,0.5
48,Operations,2021,Q2,181147,272129,473328,0.35,78,0.19,113830,5.7,-48,38.15,87.5,17142.58,46.3,473,0.64,0.57
90,HR,2022,Q1,410279,631612,254348,0.29,67,0.11,94093,9.4,71,42.73,92.7,19414.34,24.5,220,0.93,0.59
18,Operations,2023,Q1,643487,196539,141572,0.19,49,0.2,44507,9.8,9,31.72,92.0,44866.51,12.9,309,0.84,0.63
70,HR,2022,Q3,988015,650243,134541,0.13,94,0.07,68854,5.0,-22,10.21,62.9,39503.23,40.7,387,0.74,0.91
37,Sales,2022,Q2,283208,197748,233283,0.46,57,0.02,55475,9.2,24,19.08,89.6,42331.43,43.3,320,0.92,0.69
60,IT,2021,Q2,978722,144791,280227,0.2,60,0.04,84905,7.5,19,26.4,98.0,7351.35,14.5,456,0.81,0.92
48,IT,2022,Q2,529791,736874,378742,0.21,66,0.09,119870,7.3,32,35.47,88.0,31045.2,37.1,304,0.86,0.64
77,Operations,2022,Q3,320868,596938,222328,0.4,80,0.07,80185,6.2,50,19.41,93.5,49962.96,32.7,189,0.75,0.93
28,IT,2022,Q2,220787,400434,408759,0.37,46,0.03,104398,7.2,39,42.81,79.4,40333.98,38.5,117,0.75,0.5
69,HR,2021,Q1,214427,127701,472028,0.34,96,0.09,116593,9.8,96,21.73,72.8,10431.85,40.5,117,0.62,0.97
77,Marketing,2023,Q3,248063,847115,193309,0.36,84,0.07,66427,6.1,-34,6.93,87.0,35546.82,34.7,485,0.86,0.87
81,HR,2023,Q1,777913,279164,368315,0.32,83,0.03,95535,5.9,-16,40.73,79.7,38539.57,48.0,218,0.63,0.71
40,Marketing,2022,Q1,320782,503035,130423,0.14,94,0.07,116572,6.2,62,33.99,95.8,28141.18,43.9,154,0.87,0.79
45,Sales,2021,Q3,711781,655266,230788,0.16,64,0.18,103690,7.8,71,41.09,99.0,8543.89,15.3,364,0.67,0.97
96,Finance,2022,Q4,588633,579148,16613,0.3,50,0.07,54060,9.7,-3,20.7,92.8,6560.88,46.1,107,0.69,0.79
62,Marketing,2023,Q4,899203,709089,382177,0.15,29,0.15,90641,7.9,-34,5.79,99.7,47201.44,21.2,425,0.92,0.61
93,IT,2021,Q1,225607,605639,207935,0.49,42,0.13,53607,6.2,50,8.32,73.9,16588.13,37.7,236,0.77,0.79
58,HR,2023,Q4,871122,555920,443756,0.18,49,0.09,103560,7.2,-36,10.03,95.8,22053.57,43.2,456,0.64,0.94
67,Sales,2023,Q2,179876,374888,348346,0.18,43,0.06,104213,7.0,77,41.23,73.2,40787.49,24.6,434,0.92,0.99
56,IT,2021,Q3,592108,729706,429471,0.14,71,0.08,101776,5.2,61,18.56,64.7,36016.73,7.3,105,0.76,0.79
40,Sales,2021,Q1,267071,171449,95666,0.37,28,0.12,88864,7.6,-37,49.91,84.9,48585.46,47.7,53,0.65,0.58
98,Finance,2022,Q2,827247,650988,32068,0.19,52,0.08,72970,5.6,91,39.13,78.2,9177.76,8.3,334,0.74,0.89
40,HR,2022,Q4,946080,809774,321201,0.21,78,0.05,68210,9.2,46,32.05,96.9,36811.38,20.7,66,0.81,1.0
91,Operations,2023,Q2,555884,843387,291090,0.47,72,0.03,84088,7.7,68,49.26,79.7,8700.3,31.8,482,0.73,0.74
77,HR,2021,Q4,562590,307571,161619,0.41,19,0.18,100035,9.2,-40,19.23,97.1,5007.45,10.3,286,0.92,0.69
33,Finance,2021,Q1,560725,513506,95237,0.17,22,0.09,51683,9.8,-3,12.45,63.1,10410.36,42.7,356,0.69,0.78
6,HR,2022,Q2,343722,487509,277913,0.1,14,0.13,42962,9.7,16,38.18,93.2,32752.66,14.2,299,0.66,0.58
88,Operations,2023,Q3,596564,766696,165955,0.35,67,0.1,102248,5.5,-26,17.51,90.4,35428.67,49.4,482,0.68,0.99
19,Marketing,2023,Q1,437927,858094,71340,0.22,68,0.18,75552,9.7,35,48.25,88.8,24725.29,46.2,73,0.63,0.92
80,Sales,2022,Q2,668728,580696,89199,0.49,85,0.11,85321,9.0,59,49.46,74.2,7073.18,32.2,349,0.76,0.56
40,Operations,2021,Q2,655943,745763,114222,0.42,68,0.1,87350,8.9,39,46.69,91.4,33532.67,34.7,165,0.91,0.97
92,IT,2022,Q4,667327,313369,243931,0.48,86,0.19,103565,5.5,-42,47.51,79.3,8861.79,29.0,287,0.71,0.97
97,Finance,2022,Q1,417399,513002,176234,0.41,95,0.15,83861,5.9,-11,32.7,88.6,11377.68,22.6,218,0.69,0.66
59,Marketing,2022,Q1,172219,196444,491604,0.18,24,0.03,79164,9.9,-44,36.15,82.1,28065.91,20.8,362,0.89,0.81
59,IT,2022,Q1,810349,831608,489140,0.18,86,0.04,84963,6.1,67,9.24,66.3,20316.8,45.1,489,0.71,0.56
48,IT,2021,Q1,897676,591567,43434,0.37,10,0.16,111227,5.8,7,39.34,62.6,25913.93,30.9,337,0.77,0.54
41,Finance,2022,Q4,718882,160401,294246,0.21,47,0.17,43532,6.8,4,14.09,74.6,33578.46,42.0,464,0.61,0.75
13,Marketing,2021,Q3,420739,276801,31536,0.25,62,0.11,60733,9.6,-37,42.81,97.3,12200.32,28.1,290,0.7,0.52
45,IT,2022,Q1,794911,821668,218963,0.17,61,0.12,83114,7.4,67,48.27,81.2,45188.9,18.8,449,0.65,0.94
89,IT,2023,Q4,818590,553575,208842,0.27,10,0.13,119018,9.6,26,14.56,92.1,30176.6,9.1,465,0.64,0.96
53,Marketing,2021,Q3,466042,219259,114639,0.14,20,0.09,45456,6.7,73,8.51,83.0,5994.2,19.6,413,0.75,0.53
42,HR,2023,Q3,390515,297145,453604,0.29,67,0.14,43413,6.1,83,26.78,98.3,33280.38,44.6,347,0.7,0.52
100,IT,2022,Q4,562574,360625,60775,0.47,49,0.03,47085,7.5,-25,40.62,74.8,25843.05,37.0,427,0.66,0.61
63,Sales,2022,Q1,259950,733835,41147,0.36,95,0.19,67937,8.1,77,39.68,62.3,36573.76,40.4,339,0.78,0.96
27,Marketing,2022,Q3,267229,94552,322670,0.11,69,0.15,60563,7.0,67,36.36,91.2,40281.51,39.8,300,0.87,0.88
38,IT,2021,Q1,105914,249041,164731,0.33,53,0.13,114868,6.7,91,41.93,88.2,47248.02,10.4,214,0.86,0.84
60,Finance,2023,Q1,314772,257606,250879,0.31,15,0.07,77575,6.1,85,12.87,81.1,49925.56,12.1,449,0.69,0.89
7,Operations,2021,Q2,389324,804965,114663,0.16,37,0.04,47386,6.4,-27,34.34,73.1,29732.76,19.3,390,0.69,0.6
5,Sales,2021,Q1,966651,836157,223168,0.35,40,0.09,99150,8.4,34,32.26,67.5,30267.88,18.5,190,0.86,0.63
45,Operations,2022,Q2,965048,450074,384324,0.29,17,0.14,69572,6.8,12,11.9,79.3,6010.04,8.0,427,0.8,0.66
58,Operations,2023,Q3,327561,779846,396377,0.34,14,0.13,75271,5.4,-25,23.65,86.6,43932.67,11.9,169,0.86,0.8
31,IT,2022,Q4,287435,124474,33088,0.07,63,0.08,89810,5.7,-41,43.36,83.2,6292.31,43.5,387,0.6,0.8
23,Sales,2021,Q2,719501,337312,78464,0.24,26,0.13,104260,6.9,55,48.73,77.5,33469.92,31.5,499,0.63,0.6
42,Sales,2022,Q4,520576,606387,378065,0.37,47,0.16,116566,9.6,66,34.94,81.6,9435.96,20.4,425,0.88,0.72
10,HR,2023,Q3,662093,252252,332142,0.1,18,0.01,53138,6.9,7,46.49,64.3,17862.74,28.7,210,0.9,0.85
32,Operations,2022,Q1,506669,814742,312526,0.4,83,0.1,87369,5.3,-37,10.94,87.8,11314.83,16.8,154,0.72,0.65
53,Sales,2023,Q3,226599,373599,300328,0.05,93,0.15,55646,7.1,22,48.88,89.4,11182.74,31.3,387,0.94,0.54
30,HR,2023,Q4,778063,628528,161171,0.3,87,0.11,68812,8.3,-12,6.51,60.5,8357.04,8.4,141,0.71,0.6
39,Marketing,2022,Q3,290093,386940,473026,0.47,23,0.13,116181,8.0,71,28.73,70.8,19304.69,45.6,468,0.91,0.58
31,HR,2021,Q1,174176,891024,231578,0.23,35,0.11,54628,6.4,93,18.1,63.7,24064.31,15.8,470,0.75,0.82
82,Finance,2022,Q3,194799,835034,232352,0.47,71,0.2,64486,8.4,21,41.63,99.9,25901.29,41.9,253,0.8,0.53
100,IT,2021,Q1,722673,434325,47739,0.45,34,0.02,79266,8.2,61,14.79,83.7,24786.86,34.7,89,0.83,0.94
2,Marketing,2021,Q2,859942,302051,400081,0.26,89,0.1,86557,5.9,0,5.52,78.6,28566.14,28.5,441,0.65,0.54
78,Marketing,2022,Q4,188919,151611,149461,0.14,45,0.03,117731,5.8,92,23.66,78.5,43690.41,46.8,103,0.61,0.8
77,Finance,2021,Q1,705750,632334,27352,0.48,89,0.04,56494,7.7,38,7.88,98.6,33430.85,12.1,138,0.75,0.96
93,HR,2021,Q1,279340,824756,136788,0.19,42,0.08,61571,8.3,-13,18.05,86.4,5777.86,10.4,184,0.66,0.53
12,IT,2022,Q3,789608,66488,389987,0.34,12,0.04,74486,9.8,54,33.97,66.7,12782.85,19.5,51,0.79,0.69
39,HR,2022,Q2,131159,239913,424364,0.46,96,0.19,101635,7.1,28,18.26,77.9,20702.74,42.4,146,0.76,0.66
66,Sales,2022,Q1,142039,430665,41828,0.09,20,0.19,40125,8.8,38,16.06,91.0,47706.97,6.6,105,0.64,0.67
96,HR,2021,Q2,857262,758029,78040,0.31,67,0.07,88814,5.6,20,12.0,76.9,8513.57,15.8,409,0.83,0.8
13,Marketing,2023,Q2,147800,716205,460011,0.29,73,0.13,59318,9.4,39,11.08,72.4,36955.37,24.1,173,0.61,0.63
46,IT,2021,Q3,402905,741419,461836,0.38,27,0.11,102363,8.2,21,28.66,99.6,6489.19,37.1,234,0.64,0.51
27,HR,2023,Q1,718914,68394,366423,0.47,56,0.16,83162,8.1,98,35.67,97.4,21314.17,18.5,482,0.85,0.98
17,IT,2022,Q3,579319,226978,104430,0.46,53,0.13,47590,5.7,-35,25.37,97.7,39656.69,25.2,174,0.78,0.87
95,IT,2023,Q4,218368,109332,237603,0.13,68,0.01,74850,5.2,60,10.56,65.3,20476.82,20.2,383,0.7,0.57
98,Sales,2022,Q4,799023,218377,460330,0.45,59,0.16,52134,8.5,16,34.15,69.4,24362.69,9.1,313,0.66,0.73
60,Sales,2022,Q1,705191,92628,443927,0.13,78,0.15,65230,5.6,14,30.07,77.7,45738.7,38.2,389,0.82,0.53
64,Marketing,2023,Q2,218998,857784,125957,0.46,97,0.11,55058,5.6,-38,22.16,93.3,7977.61,25.8,240,0.67,0.51
88,Finance,2022,Q1,341324,529898,27748,0.5,38,0.18,119837,5.9,67,19.85,89.5,28744.8,41.6,387,0.94,0.52
35,IT,2023,Q1,609662,101993,98636,0.23,99,0.18,67039,5.5,10,13.24,94.0,21480.69,36.3,264,0.9,0.88
70,Finance,2022,Q4,528583,220458,174763,0.27,76,0.11,105820,8.1,-19,11.58,96.8,48371.53,7.6,270,0.65,0.72
83,Marketing,2021,Q4,613520,500281,125158,0.47,11,0.13,78334,7.1,89,20.24,91.2,40716.04,27.5,248,0.9,0.92
30,IT,2021,Q2,422038,528720,229589,0.48,34,0.2,83525,6.3,44,6.87,70.5,10493.45,49.6,393,0.72,0.65
71,IT,2022,Q2,333229,556357,206354,0.47,28,0.07,68443,7.2,-10,24.65,71.4,46733.44,18.9,223,0.77,0.89
74,Operations,2022,Q1,937876,58539,239316,0.44,49,0.07,43972,9.2,85,32.07,74.1,14504.6,27.2,266,0.65,0.54
96,Finance,2023,Q3,161748,182335,201432,0.05,11,0.04,104936,9.6,-26,47.37,72.1,8816.79,34.3,255,0.64,0.82
98,HR,2021,Q1,141190,456521,282390,0.31,92,0.18,119215,7.4,82,33.16,70.0,29371.7,14.1,116,0.9,0.68
63,Sales,2023,Q2,140318,890249,251851,0.1,74,0.15,69519,7.8,-6,33.08,90.1,38148.42,36.6,422,0.82,0.64
28,HR,2022,Q3,792378,290310,69395,0.49,71,0.03,119914,6.3,79,21.85,61.4,37222.29,34.7,223,0.76,0.91
